inst#,    actual, predicted, error, probability distribution
1,	     1:Low,	     1:Low
2702,	     1:Low,	     2:High
2703,	     1:Low,	     1:Low
2704,	     1:Low,	     2:High
2705,	     1:Low,	     1:Low
2706,	     1:Low,	     1:Low
2707,	     1:Low,	     1:Low
2708,	     1:Low,	     2:High
2709,	     1:Low,	     2:High
2710,	     1:Low,	     2:High
2711,	     1:Low,	     2:High
2712,	     1:Low,	     1:Low
2713,	     1:Low,	     1:Low
2714,	     1:Low,	     2:High
2715,	     1:Low,	     1:Low
2716,	     1:Low,	     2:High
2717,	     1:Low,	     1:Low
2718,	     1:Low,	     2:High
2719,	     1:Low,	     2:High
2720,	     1:Low,	     2:High
2721,	     1:Low,	     2:High
2722,	     1:Low,	     1:Low
2723,	     1:Low,	     1:Low
2724,	     1:Low,	     2:High
2725,	     1:Low,	     1:Low
2726,	     1:Low,	     2:High
2727,	     1:Low,	     2:High
2728,	     1:Low,	     2:High
2729,	     1:Low,	     2:High
2730,	     1:Low,	     1:Low
2731,	     1:Low,	     2:High
2732,	     1:Low,	     2:High
2733,	     1:Low,	     2:High
2734,	     1:Low,	     1:Low
2735,	     1:Low,	     2:High
2736,	     1:Low,	     1:Low
2737,	     1:Low,	     2:High
2738,	     1:Low,	     2:High
2739,	     1:Low,	     2:High
2740,	     1:Low,	     1:Low
2741,	     1:Low,	     1:Low
2742,	     1:Low,	     2:High
2743,	     1:Low,	     2:High
2744,	     1:Low,	     2:High
2745,	     1:Low,	     2:High
2746,	     1:Low,	     1:Low
2747,	     1:Low,	     2:High
2748,	     1:Low,	     2:High
2749,	     1:Low,	     2:High
2750,	     1:Low,	     1:Low
2751,	     1:Low,	     2:High
2752,	     1:Low,	     1:Low
2753,	     1:Low,	     2:High
2754,	     1:Low,	     1:Low
2755,	     1:Low,	     1:Low
2756,	     1:Low,	     1:Low
2757,	     1:Low,	     1:Low
2758,	     1:Low,	     1:Low
2759,	     1:Low,	     2:High
2760,	     1:Low,	     1:Low
2761,	     1:Low,	     1:Low
2762,	     1:Low,	     1:Low
2763,	     1:Low,	     2:High
2764,	     1:Low,	     2:High
2765,	     1:Low,	     1:Low
2766,	     1:Low,	     1:Low
2767,	     1:Low,	     1:Low
2768,	     1:Low,	     1:Low
2769,	     1:Low,	     1:Low
2770,	     1:Low,	     2:High
2771,	     1:Low,	     2:High
2772,	     1:Low,	     2:High
2773,	     1:Low,	     2:High
2774,	     1:Low,	     1:Low
2775,	     1:Low,	     2:High
2776,	     1:Low,	     2:High
2777,	     1:Low,	     2:High
2778,	     1:Low,	     2:High
2779,	     1:Low,	     1:Low
2780,	     1:Low,	     2:High
2781,	     1:Low,	     2:High
2782,	     1:Low,	     2:High
2783,	     1:Low,	     2:High
2784,	     1:Low,	     2:High
2785,	     1:Low,	     2:High
2786,	     1:Low,	     2:High
2787,	     1:Low,	     2:High
2788,	     1:Low,	     1:Low
2789,	     1:Low,	     1:Low
2790,	     1:Low,	     2:High
2791,	     1:Low,	     1:Low
2792,	     1:Low,	     2:High
2793,	     1:Low,	     2:High
2794,	     1:Low,	     2:High
2795,	     1:Low,	     1:Low
2796,	     1:Low,	     1:Low
2797,	     1:Low,	     1:Low
2798,	     1:Low,	     1:Low
2799,	     1:Low,	     1:Low
2800,	     1:Low,	     2:High
2801,	     1:Low,	     1:Low
2802,	     1:Low,	     1:Low
2803,	     1:Low,	     1:Low
2804,	     1:Low,	     1:Low
2805,	     1:Low,	     1:Low
2806,	     1:Low,	     2:High
2807,	     1:Low,	     1:Low
2808,	     1:Low,	     1:Low
2809,	     1:Low,	     2:High
2810,	     1:Low,	     1:Low
2811,	     1:Low,	     1:Low
2812,	     1:Low,	     2:High
2813,	     1:Low,	     2:High
2814,	     1:Low,	     2:High
2815,	     1:Low,	     1:Low
2816,	     1:Low,	     2:High
2817,	     1:Low,	     2:High
2818,	     1:Low,	     2:High
2819,	     1:Low,	     1:Low
2820,	     1:Low,	     1:Low
2821,	     1:Low,	     1:Low
2822,	     1:Low,	     2:High
2823,	     1:Low,	     1:Low
2824,	     1:Low,	     2:High
2825,	     1:Low,	     1:Low
2826,	     1:Low,	     2:High
2827,	     1:Low,	     1:Low
2828,	     1:Low,	     2:High
2829,	     1:Low,	     1:Low
2830,	     1:Low,	     1:Low
2831,	     1:Low,	     1:Low
2832,	     1:Low,	     1:Low
2833,	     1:Low,	     1:Low
2834,	     1:Low,	     1:Low
2835,	     1:Low,	     1:Low
2836,	     1:Low,	     2:High
2837,	     1:Low,	     2:High
2838,	     1:Low,	     1:Low
2839,	     1:Low,	     1:Low
2840,	     1:Low,	     1:Low
2841,	     1:Low,	     1:Low
2842,	     1:Low,	     2:High
2843,	     1:Low,	     2:High
2844,	     1:Low,	     1:Low
2845,	     1:Low,	     1:Low
2846,	     1:Low,	     2:High
2847,	     1:Low,	     1:Low
2848,	     1:Low,	     1:Low
2849,	     1:Low,	     1:Low
2850,	     1:Low,	     1:Low
2851,	     1:Low,	     2:High
2852,	     1:Low,	     1:Low
2853,	     1:Low,	     2:High
2854,	     1:Low,	     1:Low
2855,	     1:Low,	     1:Low
2856,	     1:Low,	     1:Low
2857,	     1:Low,	     1:Low
2858,	     1:Low,	     1:Low
2859,	     1:Low,	     1:Low
2860,	     1:Low,	     1:Low
2861,	     1:Low,	     1:Low
2862,	     1:Low,	     2:High
2863,	     1:Low,	     2:High
2864,	     1:Low,	     1:Low
2865,	     1:Low,	     1:Low
2866,	     1:Low,	     1:Low
2867,	     1:Low,	     2:High
2868,	     1:Low,	     1:Low
2869,	     1:Low,	     1:Low
2870,	     1:Low,	     1:Low
2871,	     1:Low,	     1:Low
2872,	     1:Low,	     1:Low
2873,	     1:Low,	     1:Low
2874,	     1:Low,	     1:Low
2875,	     1:Low,	     2:High
2876,	     1:Low,	     1:Low
2877,	     1:Low,	     1:Low
2878,	     1:Low,	     2:High
2879,	     1:Low,	     1:Low
2880,	     1:Low,	     2:High
2881,	     1:Low,	     1:Low
2882,	     1:Low,	     2:High
2883,	     1:Low,	     2:High
2884,	     1:Low,	     2:High
2885,	     1:Low,	     2:High
2886,	     1:Low,	     1:Low
2887,	     1:Low,	     1:Low
2888,	     1:Low,	     2:High
2889,	     1:Low,	     1:Low
2890,	     1:Low,	     1:Low
2891,	     1:Low,	     1:Low
2892,	     1:Low,	     1:Low
2893,	     1:Low,	     1:Low
2894,	     1:Low,	     1:Low
2895,	     1:Low,	     2:High
2896,	     1:Low,	     2:High
2897,	     1:Low,	     2:High
2898,	     1:Low,	     2:High
2899,	     1:Low,	     1:Low
2900,	     1:Low,	     2:High
2901,	     1:Low,	     1:Low
2902,	     1:Low,	     2:High
2903,	     1:Low,	     1:Low
2904,	     1:Low,	     1:Low
2905,	     1:Low,	     1:Low
2906,	     1:Low,	     1:Low
2907,	     1:Low,	     2:High
2908,	     1:Low,	     1:Low
2909,	     1:Low,	     2:High
2910,	     1:Low,	     1:Low
2911,	     1:Low,	     2:High
2912,	     1:Low,	     2:High
2913,	     1:Low,	     1:Low
2914,	     1:Low,	     1:Low
2915,	     1:Low,	     2:High
2916,	     1:Low,	     2:High
2917,	     1:Low,	     1:Low
2918,	     1:Low,	     1:Low
2919,	     1:Low,	     2:High
2920,	     1:Low,	     1:Low
2921,	     1:Low,	     2:High
2922,	     1:Low,	     2:High
2923,	     1:Low,	     1:Low
2924,	     1:Low,	     2:High
2925,	     1:Low,	     1:Low
2926,	     1:Low,	     1:Low
2927,	     1:Low,	     2:High
2928,	     1:Low,	     1:Low
2929,	     1:Low,	     1:Low
2930,	     1:Low,	     2:High
2931,	     1:Low,	     1:Low
2932,	     1:Low,	     1:Low
2933,	     1:Low,	     1:Low
2934,	     1:Low,	     1:Low
2935,	     1:Low,	     1:Low
2936,	     1:Low,	     1:Low
2937,	     1:Low,	     1:Low
2938,	     1:Low,	     2:High
2939,	     1:Low,	     1:Low
2940,	     1:Low,	     1:Low
2941,	     1:Low,	     2:High
2942,	     1:Low,	     1:Low
2943,	     1:Low,	     2:High
2944,	     1:Low,	     1:Low
2945,	     1:Low,	     2:High
2946,	     1:Low,	     2:High
2947,	     1:Low,	     2:High
2948,	     1:Low,	     1:Low
2949,	     1:Low,	     1:Low
2950,	     1:Low,	     1:Low
2951,	     1:Low,	     2:High
2952,	     1:Low,	     1:Low
2953,	     1:Low,	     1:Low
2954,	     1:Low,	     1:Low
2955,	     1:Low,	     2:High
2956,	     1:Low,	     2:High
2957,	     1:Low,	     2:High
2958,	     1:Low,	     1:Low
2959,	     1:Low,	     1:Low
2960,	     1:Low,	     2:High
2961,	     1:Low,	     2:High
2962,	     1:Low,	     1:Low
2963,	     1:Low,	     2:High
2964,	     1:Low,	     1:Low
2965,	     1:Low,	     2:High
2966,	     1:Low,	     2:High
2967,	     1:Low,	     2:High
2968,	     1:Low,	     2:High
2969,	     1:Low,	     1:Low
2970,	     1:Low,	     1:Low
2971,	     1:Low,	     1:Low
2972,	     1:Low,	     2:High
2973,	     1:Low,	     1:Low
2974,	     1:Low,	     2:High
2975,	     1:Low,	     1:Low
2976,	     1:Low,	     2:High
2977,	     1:Low,	     2:High
2978,	     1:Low,	     1:Low
2979,	     1:Low,	     1:Low
2980,	     1:Low,	     1:Low
2981,	     1:Low,	     2:High
2982,	     1:Low,	     1:Low
2983,	     1:Low,	     1:Low
2984,	     1:Low,	     2:High
2985,	     1:Low,	     2:High
2986,	     1:Low,	     1:Low
2987,	     1:Low,	     1:Low
2988,	     1:Low,	     1:Low
2989,	     1:Low,	     1:Low
2990,	     1:Low,	     2:High
2991,	     1:Low,	     1:Low
2992,	     1:Low,	     1:Low
2993,	     1:Low,	     2:High
2994,	     1:Low,	     2:High
2995,	     1:Low,	     2:High
2996,	     1:Low,	     2:High
2997,	     1:Low,	     1:Low
2998,	     1:Low,	     2:High
2999,	     1:Low,	     2:High
3000,	     1:Low,	     2:High
3001,	     1:Low,	     1:Low
3002,	     1:Low,	     2:High
3003,	     1:Low,	     1:Low
3004,	     1:Low,	     1:Low
3005,	     1:Low,	     1:Low
3006,	     1:Low,	     1:Low
3007,	     1:Low,	     1:Low
3008,	     1:Low,	     2:High
3009,	     1:Low,	     2:High
3010,	     1:Low,	     1:Low
3011,	     1:Low,	     1:Low
3012,	     1:Low,	     2:High
3013,	     1:Low,	     1:Low
3014,	     1:Low,	     2:High
3015,	     1:Low,	     2:High
3016,	     1:Low,	     1:Low
3017,	     1:Low,	     2:High
3018,	     1:Low,	     1:Low
3019,	     1:Low,	     2:High
3020,	     1:Low,	     1:Low
3021,	     1:Low,	     2:High
3022,	     1:Low,	     2:High
3023,	     1:Low,	     1:Low
3024,	     1:Low,	     1:Low
3025,	     1:Low,	     2:High
3026,	     1:Low,	     2:High
3027,	     1:Low,	     1:Low
3028,	     1:Low,	     2:High
3029,	     1:Low,	     1:Low
3030,	     1:Low,	     1:Low
3031,	     1:Low,	     2:High
3032,	     1:Low,	     1:Low
3033,	     1:Low,	     1:Low
3034,	     1:Low,	     2:High
3035,	     1:Low,	     2:High
3036,	     1:Low,	     1:Low
3037,	     1:Low,	     2:High
3038,	     1:Low,	     2:High
3039,	     1:Low,	     1:Low
3040,	     1:Low,	     2:High
3041,	     1:Low,	     2:High
3042,	     1:Low,	     2:High
3043,	     1:Low,	     1:Low
3044,	     1:Low,	     2:High
3045,	     1:Low,	     1:Low
3046,	     1:Low,	     1:Low
3047,	     1:Low,	     2:High
3048,	     1:Low,	     2:High
3049,	     1:Low,	     2:High
3050,	     1:Low,	     2:High
3051,	     1:Low,	     1:Low
3052,	     1:Low,	     1:Low
3053,	     1:Low,	     1:Low
3054,	     1:Low,	     1:Low
3055,	     1:Low,	     1:Low
3056,	     1:Low,	     2:High
3057,	     1:Low,	     1:Low
3058,	     1:Low,	     1:Low
3059,	     1:Low,	     1:Low
3060,	     1:Low,	     1:Low
3061,	     1:Low,	     1:Low
3062,	     1:Low,	     2:High
3063,	     1:Low,	     1:Low
3064,	     1:Low,	     1:Low
3065,	     1:Low,	     2:High
3066,	     1:Low,	     2:High
3067,	     1:Low,	     1:Low
3068,	     1:Low,	     2:High
3069,	     1:Low,	     2:High
3070,	     1:Low,	     2:High
3071,	     1:Low,	     1:Low
3072,	     1:Low,	     2:High
3073,	     1:Low,	     1:Low
3074,	     1:Low,	     2:High
3075,	     1:Low,	     2:High
3076,	     1:Low,	     1:Low
3077,	     1:Low,	     2:High
3078,	     1:Low,	     2:High
3079,	     1:Low,	     2:High
3080,	     1:Low,	     1:Low
3081,	     1:Low,	     2:High
3082,	     1:Low,	     2:High
3083,	     1:Low,	     1:Low
3084,	     1:Low,	     2:High
3085,	     1:Low,	     2:High
3086,	     1:Low,	     1:Low
3087,	     1:Low,	     1:Low
3088,	     1:Low,	     2:High
3089,	     1:Low,	     2:High
3090,	     1:Low,	     1:Low
3091,	     1:Low,	     2:High
3092,	     1:Low,	     2:High
3093,	     1:Low,	     2:High
3094,	     1:Low,	     1:Low
3095,	     1:Low,	     1:Low
3096,	     1:Low,	     2:High
3097,	     1:Low,	     2:High
3098,	     1:Low,	     1:Low
3099,	     1:Low,	     1:Low
3100,	     1:Low,	     1:Low
3101,	     1:Low,	     1:Low
3102,	     1:Low,	     1:Low
3103,	     1:Low,	     1:Low
3104,	     1:Low,	     1:Low
3105,	     1:Low,	     1:Low
3106,	     1:Low,	     2:High
3107,	     1:Low,	     2:High
3108,	     1:Low,	     2:High
3109,	     1:Low,	     2:High
3110,	     1:Low,	     2:High
3111,	     1:Low,	     1:Low
3112,	     1:Low,	     1:Low
3113,	     1:Low,	     1:Low
3114,	     1:Low,	     2:High
3115,	     1:Low,	     1:Low
3116,	     1:Low,	     2:High
3117,	     1:Low,	     2:High
3118,	     1:Low,	     2:High
3119,	     1:Low,	     2:High
3120,	     1:Low,	     1:Low
3121,	     1:Low,	     2:High
3122,	     1:Low,	     1:Low
3123,	     1:Low,	     1:Low
3124,	     1:Low,	     1:Low
3125,	     1:Low,	     2:High
3126,	     1:Low,	     1:Low
3127,	     1:Low,	     2:High
3128,	     1:Low,	     2:High
3129,	     1:Low,	     2:High
3130,	     1:Low,	     1:Low
3131,	     1:Low,	     1:Low
3132,	     1:Low,	     2:High
3133,	     1:Low,	     1:Low
3134,	     1:Low,	     1:Low
3135,	     1:Low,	     1:Low
3136,	     1:Low,	     2:High
3137,	     1:Low,	     2:High
3138,	     1:Low,	     1:Low
3139,	     1:Low,	     2:High
3140,	     1:Low,	     2:High
3141,	     1:Low,	     1:Low
3142,	     1:Low,	     2:High
3143,	     1:Low,	     2:High
3144,	     1:Low,	     1:Low
3145,	     1:Low,	     2:High
3146,	     1:Low,	     1:Low
3147,	     1:Low,	     2:High
3148,	     1:Low,	     2:High
3149,	     1:Low,	     2:High
3150,	     1:Low,	     2:High
3151,	     1:Low,	     1:Low
3152,	     1:Low,	     2:High
3153,	     1:Low,	     1:Low
3154,	     1:Low,	     1:Low
3155,	     1:Low,	     1:Low
3156,	     1:Low,	     2:High
3157,	     1:Low,	     2:High
3158,	     1:Low,	     1:Low
3159,	     1:Low,	     1:Low
3160,	     1:Low,	     1:Low
3161,	     1:Low,	     2:High
3162,	     1:Low,	     1:Low
3163,	     1:Low,	     1:Low
3164,	     1:Low,	     2:High
3165,	     1:Low,	     1:Low
3166,	     1:Low,	     2:High
3167,	     1:Low,	     2:High
3168,	     1:Low,	     2:High
3169,	     1:Low,	     2:High
3170,	     1:Low,	     1:Low
3171,	     1:Low,	     2:High
3172,	     1:Low,	     1:Low
3173,	     1:Low,	     2:High
3174,	     1:Low,	     2:High
3175,	     1:Low,	     2:High
3176,	     1:Low,	     2:High
3177,	     1:Low,	     2:High
3178,	     1:Low,	     2:High
3179,	     1:Low,	     1:Low
3180,	     1:Low,	     1:Low
3181,	     1:Low,	     1:Low
3182,	     1:Low,	     1:Low
3183,	     1:Low,	     1:Low
3184,	     1:Low,	     2:High
3185,	     1:Low,	     2:High
3186,	     1:Low,	     1:Low
3187,	     1:Low,	     2:High
3188,	     1:Low,	     2:High
3189,	     1:Low,	     1:Low
3190,	     1:Low,	     2:High
3191,	     1:Low,	     1:Low
3192,	     1:Low,	     2:High
3193,	     1:Low,	     1:Low
3194,	     1:Low,	     1:Low
3195,	     1:Low,	     1:Low
3196,	     1:Low,	     2:High
3197,	     1:Low,	     1:Low
3198,	     1:Low,	     1:Low
3199,	     1:Low,	     2:High
3200,	     1:Low,	     1:Low
3201,	     1:Low,	     1:Low
3202,	     1:Low,	     2:High
3203,	     1:Low,	     1:Low
3204,	     1:Low,	     1:Low
3205,	     1:Low,	     2:High
3206,	     1:Low,	     1:Low
3207,	     1:Low,	     2:High
3208,	     1:Low,	     1:Low
3209,	     1:Low,	     2:High
3210,	     1:Low,	     1:Low
3211,	     1:Low,	     1:Low
3212,	     1:Low,	     2:High
3213,	     1:Low,	     1:Low
3214,	     1:Low,	     2:High
3215,	     1:Low,	     1:Low
3216,	     1:Low,	     1:Low
3217,	     1:Low,	     1:Low
3218,	     1:Low,	     2:High
3219,	     1:Low,	     2:High
3220,	     1:Low,	     2:High
3221,	     1:Low,	     1:Low
3222,	     1:Low,	     2:High
3223,	     1:Low,	     1:Low
3224,	     1:Low,	     2:High
3225,	     1:Low,	     2:High
3226,	     1:Low,	     1:Low
3227,	     1:Low,	     2:High
3228,	     1:Low,	     2:High
3229,	     1:Low,	     1:Low
3230,	     1:Low,	     1:Low
3231,	     1:Low,	     2:High
3232,	     1:Low,	     2:High
3233,	     1:Low,	     2:High
3234,	     1:Low,	     2:High
3235,	     1:Low,	     1:Low
3236,	     1:Low,	     2:High
3237,	     1:Low,	     2:High
3238,	     1:Low,	     2:High
3239,	     1:Low,	     1:Low
3240,	     1:Low,	     1:Low
3241,	     1:Low,	     2:High
3242,	     1:Low,	     1:Low
3243,	     1:Low,	     2:High
3244,	     1:Low,	     2:High
3245,	     1:Low,	     2:High
3246,	     1:Low,	     2:High
3247,	     1:Low,	     2:High
3248,	     1:Low,	     1:Low
3249,	     1:Low,	     1:Low
3250,	     1:Low,	     2:High
3251,	     1:Low,	     1:Low
3252,	     1:Low,	     1:Low
3253,	     1:Low,	     2:High
3254,	     1:Low,	     1:Low
3255,	     1:Low,	     2:High
3256,	     1:Low,	     1:Low
3257,	     1:Low,	     2:High
3258,	     1:Low,	     1:Low
3259,	     1:Low,	     1:Low
3260,	     1:Low,	     1:Low
3261,	     1:Low,	     2:High
3262,	     1:Low,	     1:Low
3263,	     1:Low,	     1:Low
3264,	     1:Low,	     1:Low
3265,	     1:Low,	     2:High
3266,	     1:Low,	     2:High
3267,	     1:Low,	     1:Low
3268,	     1:Low,	     2:High
3269,	     1:Low,	     2:High
3270,	     1:Low,	     1:Low
3271,	     1:Low,	     1:Low
3272,	     1:Low,	     2:High
3273,	     1:Low,	     1:Low
3274,	     1:Low,	     1:Low
3275,	     1:Low,	     2:High
3276,	     1:Low,	     2:High
3277,	     1:Low,	     1:Low
3278,	     1:Low,	     1:Low
3279,	     1:Low,	     2:High
3280,	     1:Low,	     1:Low
3281,	     1:Low,	     1:Low
3282,	     1:Low,	     2:High
3283,	     1:Low,	     2:High
3284,	     1:Low,	     1:Low
3285,	     1:Low,	     2:High
3286,	     1:Low,	     1:Low
3287,	     1:Low,	     2:High
3288,	     1:Low,	     2:High
3289,	     1:Low,	     1:Low
3290,	     1:Low,	     1:Low
3291,	     1:Low,	     1:Low
3292,	     1:Low,	     1:Low
3293,	     1:Low,	     2:High
3294,	     1:Low,	     1:Low
3295,	     1:Low,	     1:Low
3296,	     1:Low,	     1:Low
3297,	     1:Low,	     1:Low
3298,	     1:Low,	     1:Low
3299,	     1:Low,	     1:Low
3300,	     1:Low,	     2:High
3301,	     1:Low,	     1:Low
3302,	     1:Low,	     2:High
3303,	     1:Low,	     2:High
3304,	     1:Low,	     1:Low
3305,	     1:Low,	     1:Low
3306,	     1:Low,	     2:High
3307,	     1:Low,	     2:High
3308,	     1:Low,	     2:High
3309,	     1:Low,	     1:Low
3310,	     1:Low,	     2:High
3311,	     1:Low,	     2:High
3312,	     1:Low,	     1:Low
3313,	     1:Low,	     2:High
3314,	     1:Low,	     2:High
3315,	     1:Low,	     1:Low
3316,	     1:Low,	     2:High
3317,	     1:Low,	     1:Low
3318,	     1:Low,	     1:Low
3319,	     1:Low,	     2:High
3320,	     1:Low,	     1:Low
3321,	     1:Low,	     1:Low
3322,	     1:Low,	     1:Low
3323,	     1:Low,	     2:High
3324,	     1:Low,	     1:Low
3325,	     1:Low,	     1:Low
3326,	     1:Low,	     2:High
3327,	     1:Low,	     2:High
3328,	     1:Low,	     1:Low
3329,	     1:Low,	     1:Low
3330,	     1:Low,	     2:High
3331,	     1:Low,	     1:Low
3332,	     1:Low,	     1:Low
3333,	     1:Low,	     2:High
3334,	     1:Low,	     1:Low
3335,	     1:Low,	     2:High
3336,	     1:Low,	     2:High
3337,	     1:Low,	     1:Low
3338,	     1:Low,	     2:High
3339,	     1:Low,	     2:High
3340,	     1:Low,	     1:Low
3341,	     1:Low,	     2:High
3342,	     1:Low,	     2:High
3343,	     1:Low,	     2:High
3344,	     1:Low,	     1:Low
3345,	     1:Low,	     1:Low
3346,	     1:Low,	     2:High
3347,	     1:Low,	     1:Low
3348,	     1:Low,	     1:Low
3349,	     1:Low,	     2:High
3350,	     1:Low,	     2:High
3351,	     1:Low,	     2:High
3352,	     1:Low,	     1:Low
3353,	     1:Low,	     1:Low
3354,	     1:Low,	     2:High
3355,	     1:Low,	     2:High
3356,	     1:Low,	     2:High
3357,	     1:Low,	     2:High
3358,	     1:Low,	     1:Low
3359,	     1:Low,	     1:Low
3360,	     1:Low,	     2:High
3361,	     1:Low,	     2:High
3362,	     1:Low,	     1:Low
3363,	     1:Low,	     2:High
3364,	     1:Low,	     2:High
3365,	     1:Low,	     1:Low
3366,	     1:Low,	     2:High
3367,	     1:Low,	     2:High
3368,	     1:Low,	     2:High
3369,	     1:Low,	     2:High
3370,	     1:Low,	     1:Low
3371,	     1:Low,	     2:High
3372,	     1:Low,	     1:Low
3373,	     1:Low,	     1:Low
3374,	     1:Low,	     2:High
3375,	     1:Low,	     1:Low
3376,	     1:Low,	     2:High
3377,	     1:Low,	     1:Low
3378,	     1:Low,	     2:High
3379,	     1:Low,	     2:High
3380,	     1:Low,	     2:High
3381,	     1:Low,	     1:Low
3382,	     1:Low,	     2:High
3383,	     1:Low,	     1:Low
